date,flows,bytes,packets,avg_bps,avg_pps,avg_bpp
2015-04-19 05:25,2151791,31369045530,40636393,518752781,84000,771
2015-04-19 05:30,2135488,29410518051,38956467,486174489,80496,754
2015-04-19 05:35,2067920,30745101650,48948703,508237052,101144,628
2015-04-19 05:40,2132772,28328529717,38408326,468260477,79359,737
2015-04-19 05:45,2276121,26918410329,40528402,444994002,83747,664
2015-04-19 05:50,2146891,28276967167,40264878,467431346,83199,702
2015-04-19 05:55,2094283,27570515530,38289464,456716910,79285,720
2015-04-19 06:00,2175594,34267370647,43642634,566413353,90172,785
2015-04-19 06:05,2149983,27431645723,37951673,452640344,78278,722
2015-04-19 06:10,2040932,29458887822,39115574,487006274,80830,753
2015-04-19 06:15,2079553,28399080364,39863639,469478066,82375,712
2015-04-19 06:20,2012301,29168957556,40162283,482199276,82991,726
2015-04-19 06:25,2178456,28843098506,40642360,476866617,83993,709
2015-04-19 06:30,2080860,29187471359,41727603,483488431,86401,699
2015-04-19 06:35,2088332,29677929764,41397445,490608153,85543,716
2015-04-19 06:40,2062747,28749977383,40408760,476235457,83669,711
2015-04-19 06:45,2163361,32039566973,44885590,529666073,92753,713
2015-04-19 06:50,2133105,31518616627,50995140,520043750,105174,618
2015-04-19 06:55,2203961,31869589291,55162600,526779866,113974,577
2015-04-19 07:00,2207949,33236167891,57914952,549426257,119673,573
2015-04-19 07:05,2158196,31503029072,46364783,520748881,95801,679
2015-04-19 07:10,2175871,29324472223,48228644,485836307,99879,608
2015-04-19 07:15,2214842,31373633397,45414666,520757698,94227,690
2015-04-19 07:20,2289389,29792989336,44565878,492720969,92129,668
2015-04-19 07:25,2606128,30752510005,50092495,508429906,103522,613
2015-04-19 07:30,2366396,33200087382,47978056,549926391,99338,691
2015-04-19 07:35,2275946,31115000088,48319419,515370856,100041,643
2015-04-19 07:40,2290187,33105462324,46714008,549499035,96922,708
2015-04-19 07:45,2244812,33569772235,47171247,554928449,97471,711
2015-04-19 07:50,2240924,37313142514,49779598,619426070,103297,749
2015-04-19 07:55,2242481,39124706692,52748812,646713418,108989,741
2015-04-19 08:00,2307196,34995811087,49402012,577489822,101902,708
2015-04-19 08:05,2247559,35126570232,50986174,580762856,105372,688
2015-04-19 08:10,2283007,33004581209,48591453,547833659,100819,679
2015-04-19 08:15,2278970,35518325910,52536811,587136782,108557,676
2015-04-19 08:20,2369493,34885986505,51213978,576668385,105821,681
2015-04-19 08:25,2315581,33635719870,51233069,556102486,105880,656
2015-04-19 08:30,2325307,34729378874,51949046,572918341,107123,668
2015-04-19 08:35,2510565,37880906155,53364963,625248356,110102,709
2015-04-19 08:40,2397319,36148240558,52389885,597560718,108256,689
2015-04-19 08:45,2500710,34832627693,50907332,577044261,105417,684
2015-04-19 08:50,2436573,34191963519,52319417,566380458,108332,653
2015-04-19 08:55,2328389,33004726037,49242623,545620592,101757,670
2015-04-19 09:00,2487158,37234765093,60017296,615481182,124008,620
2015-04-19 09:05,2335767,36468673031,55119160,604061005,114123,661
2015-04-19 09:10,2518218,33859013664,57684705,560862913,119440,586
2015-04-19 09:15,2377987,35342378710,52597279,582995920,108453,671
2015-04-19 09:20,2364870,36800052911,51849541,608316868,107136,709
2015-04-19 09:25,2405682,37109858477,52008497,614657313,107678,713
2015-04-19 09:30,2496696,38484138690,54161764,636129066,111909,710
2015-04-19 09:35,2568541,40043186920,61058809,663237071,126414,655
2015-04-19 09:40,2715403,38122036288,57059403,631440500,118139,668
2015-04-19 09:45,2531880,39263510659,56004898,650425603,115969,701
2015-04-19 09:50,2579597,42276441652,64223819,698813036,132699,658
2015-04-19 09:55,2472688,40996751188,62810364,679060522,130047,652
2015-04-20 00:00,2841867,51849673915,83792107,857049506,173130,618
2015-04-20 00:05,2690218,51850384165,85074848,857167510,175802,609
2015-04-20 00:10,2735478,53282340525,89323842,880819955,184578,596
2015-04-20 00:15,2828603,49722047285,102891014,823609849,213039,483
2015-04-20 00:20,2843836,50500427966,107868582,836489308,223341,468
2015-04-20 00:25,2833167,48009879106,85336625,795283598,176700,562
2015-04-20 00:30,2832279,47416038108,74065159,785552351,153381,640
2015-04-20 00:35,2654796,58278544737,99972300,963303624,206559,582
2015-04-20 00:40,2662446,47205495832,92060822,780344805,190229,512
2015-04-20 00:45,2658730,46316540328,95259667,767223911,197244,486
2015-04-20 00:50,2657926,49062883003,114099443,811231623,235822,430
2015-04-20 00:55,2604455,47756072780,114983270,789398980,237581,415
2015-04-20 01:00,2600884,46960905002,72942925,777931505,151042,643
2015-04-20 01:05,2781496,46228582928,69497426,765719350,143892,665
2015-04-20 01:10,2566905,45725234124,87124923,755826472,180019,524
2015-04-20 01:15,2541925,48861043977,112599356,810981779,233611,433
2015-04-20 01:20,2701116,47721875829,96407689,789004888,199243,495
2015-04-20 01:25,2486756,50993944002,104913688,842890781,216767,486
2015-04-20 01:30,2512176,45945525741,85633733,759525902,176951,536
2015-04-20 01:35,2475445,47540952467,78048796,785862567,161270,609
2015-04-20 01:40,2525762,43644916867,61393849,723037889,127134,710
2015-04-20 01:45,2671277,42890657535,64729531,709236888,133795,662
2015-04-20 01:50,2470855,43286849427,72816021,717048101,150774,594
2015-04-20 01:55,2479248,43083496297,82582848,712293148,170666,521
2015-04-20 10:00,7057072,167080159710,185387448,3869398874,536672,901
2015-04-20 10:05,7107748,162885515060,183497120,3752387552,528402,887
2015-04-20 10:10,6983598,163173958007,193409156,3671264910,543941,843
2015-04-20 10:15,7044181,163027166819,180341776,3690944357,510368,903
2015-04-20 10:20,7092845,173950605376,194536128,3636224263,508317,894
2015-04-20 10:25,7105860,170532271155,185806988,4189969223,570658,917
2015-04-20 10:30,7173378,184125599403,198123861,4266981823,573922,929
2015-04-20 10:35,7220075,161621252949,178119848,4065138112,560014,907
2015-04-20 10:40,7212670,175012975689,191698848,3890182201,532634,912
2015-04-20 10:45,7111788,169370815635,184809801,4238933217,578166,916
2015-04-20 10:50,7037192,172515898588,191092355,4091823891,566553,902
2015-04-20 10:55,7015336,165957279332,177105958,4057139208,541211,937
2015-04-20 11:00,7003975,177702158523,195663778,3395896280,467392,908
2015-04-20 11:05,6978081,170785818435,186625770,4091952426,558933,915
2015-04-20 11:10,6975265,171555999271,182690050,3982415754,530109,939
2015-04-20 11:15,6953915,176948118424,191058546,3439885078,464274,926
2015-04-20 11:20,7195244,173392423649,193091281,3578310931,498104,897
2015-04-20 11:25,6802576,169497350308,185267884,3799941717,519187,914
2015-04-20 11:30,6823128,165572781521,180514910,3899339559,531404,917
2015-04-20 11:35,6966955,167249015738,182181374,3948568343,537638,918
2015-04-20 11:40,6456638,170011546005,180884489,3935782713,523436,939
2015-04-20 11:45,6400302,178038869439,185796849,3865452342,504236,958
2015-04-20 11:50,6276016,170807724198,176097278,3612016054,465484,969
2015-04-20 11:55,6222750,170366646540,177103873,3062688584,397975,961
2015-04-20 12:00,6282551,181564665824,190615756,3391220349,445034,952
2015-04-20 12:05,6319148,170386145259,179500292,3716093646,489358,949
2015-04-20 12:10,6528782,150382001797,159139694,3745341156,495431,944
2015-04-20 12:15,6485179,158079779222,167149441,3050930700,403246,945
2015-04-20 12:20,6373603,171913379882,182036325,2991866201,396004,944
2015-04-20 12:25,6558642,159230706529,167213730,3421106682,449077,952
2015-04-20 12:30,6254867,165289673789,174359317,3232314877,426209,947
2015-04-20 12:35,6212410,162267937367,169633697,2738641587,357869,956
2015-04-20 12:40,6211237,168582051030,173252739,2827828408,363271,973
2015-04-20 12:45,6437536,157574149879,163401364,3388964698,439286,964
2015-04-20 12:50,6403061,167897957397,177840181,3294725135,436228,944
2015-04-20 12:55,6501811,158604007589,165948862,2665540774,348622,955
2015-04-20 13:00,6603809,165018150639,176083226,3474386338,463419,937
2015-04-20 13:05,6681625,167293026560,177105680,3871929977,512379,944
2015-04-20 13:10,6697190,163002555492,175434445,3980514235,535512,929
2015-04-20 13:15,6778705,163411359139,172564573,3712249324,490023,946
2015-04-20 13:20,6712200,172424254511,181470364,3479487322,457754,950
2015-04-20 13:25,6795855,162097382278,174204917,3834922543,515170,930
2015-04-20 13:30,7082239,157305202675,170892441,3666435399,497890,920
2015-04-20 13:35,6870977,175310553549,186853145,3673588968,489432,938
2015-04-20 13:40,6887353,162232209141,174550272,3897786526,524217,929
2015-04-20 13:45,6908165,171074619221,185573175,2857709220,387487,921
2015-04-20 13:50,7013786,158148467138,168355786,3832508594,509983,939
2015-04-20 13:55,6747433,185837617205,193617255,3810080260,496197,959
2015-04-20 14:00,6713668,172607671373,180214174,4112595069,536728,957
2015-04-20 14:05,6482855,165291428195,177837611,3504805112,471353,929
2015-04-20 14:10,6405145,162365406904,176528047,3732934982,507318,919
2015-04-20 14:15,6623395,162575486692,174575025,3687198303,494918,931
2015-04-20 14:20,6459807,170690258153,180812178,3834443629,507728,944
2015-04-20 14:25,6632701,170504013909,179135188,3945961592,518214,951
2015-04-20 14:30,6506651,170128925099,181447671,3618503661,482405,937
2015-04-20 14:35,6559574,163884012853,174010904,3806011782,505149,941
2015-04-20 14:40,6615771,175367645416,185787444,3531739570,467698,943
2015-04-20 14:45,6671706,171680465396,180019425,2873463514,376629,953
2015-04-20 14:50,6595207,172351811673,177600455,3934815656,506830,970
2015-04-20 14:55,6481897,165392429318,176677161,3235787596,432070,936
2015-04-20 15:00,6593757,173545221558,185117059,2903927170,387194,937
2015-04-20 15:05,6173337,150755917377,164077407,2528618474,344007,918
2015-04-20 15:10,6228458,167726782639,180307895,3220653103,432779,930
2015-04-20 15:15,6249643,160112769855,172372100,2691672113,362220,928
2015-04-20 15:20,6210135,140507141279,148184553,3150605087,415344,948
2015-04-20 15:25,6216325,172990253234,186058037,2889274479,388441,929
2015-04-20 15:30,6019946,163920182967,174109898,2743583257,364266,941
2015-04-20 15:35,5934544,164514834454,175807291,3196976932,427052,935
2015-04-20 15:40,5874950,160082310038,171841260,2674049541,358809,931
2015-04-20 15:45,5904665,142360151969,152423174,2377706966,318222,933
2015-04-20 15:50,5939281,172551442533,188123861,2881855236,392742,917
2015-04-20 15:55,5833926,131893004528,140128947,3149420455,418260,941
2015-04-20 16:00,5785582,152940186378,167293213,2533852778,346456,914
2015-04-20 16:05,5852254,145977405309,158860046,2511579663,341653,918
2015-04-20 16:10,5628813,149134349577,168216339,2791673697,393609,886
2015-04-20 16:15,5479510,141748356950,160397337,2362526757,334168,883
2015-04-20 16:20,5502255,148608970089,167973746,2477120647,349988,884
2015-04-20 16:25,5334037,126870277896,144962296,2123462991,303284,875
2015-04-20 16:30,5309733,134088765344,148774504,2220849166,308010,901
2015-04-20 16:35,5283573,149236259680,169870226,2469945357,351431,878
2015-04-20 16:40,5076521,137708716703,155837497,2276680451,322049,883
2015-04-20 16:45,5167148,124760744836,137252741,2066024195,284111,908
2015-04-20 16:50,4969483,134545054261,154521262,2248084617,322732,870
2015-04-20 16:55,4758924,126986022497,144898362,2116671833,301905,876
2015-04-20 17:00,4661930,114475318662,145039972,1900024998,300915,789
2015-04-20 17:05,4434010,119555614161,165017740,1980135218,341637,724
2015-04-20 17:10,4336311,110401345003,151690139,1824973985,313436,727
2015-04-20 17:15,4259739,106450372292,130737844,1759535733,270123,814
2015-04-20 17:20,4084112,100730909636,117143349,1661739500,241561,859
2015-04-20 17:25,3993339,111959087872,130701536,1850720211,270067,856
2015-04-20 17:30,4072281,104538245368,122692427,1735135809,254557,852
2015-04-20 17:35,3912010,95827818922,122996933,1587298982,254666,779
2015-04-20 17:40,3943563,100993998039,117934797,1665883814,243165,856
2015-04-20 17:45,3679024,100868529858,119061359,1670845578,246525,847
2015-04-20 17:50,3757786,86168141053,106706272,1421359468,220017,807
2015-04-20 17:55,3467854,92037378170,132364684,1524501219,274060,695
2015-04-20 18:00,3471555,89120763147,123840284,1470354562,255396,719
2015-04-20 18:05,3278098,79964909202,115066638,1321766807,237746,694
2015-04-20 18:10,3324234,78092665043,141148977,1288272526,291061,553
2015-04-20 18:15,3454987,71839217521,114411177,1185037868,235911,627
2015-04-20 18:20,3067768,70688651067,105707113,1168651327,218448,668
2015-04-20 18:25,3043847,72562042838,117605236,1203083774,243737,616
2015-04-20 18:30,3042795,68754191977,106439919,1141155517,220831,645
2015-04-20 18:35,2937044,76285146784,134234332,1261114754,277388,568
2015-04-20 18:40,2932472,67460891088,112647972,1113066789,232328,598
2015-04-20 18:45,2929134,61568979773,104326813,1019930213,216030,590
2015-04-20 18:50,2810513,67718880870,142568078,1119519267,294614,474
2015-04-20 18:55,2813705,64700928982,116890550,1067478328,241067,553
2015-04-20 19:00,3049499,64968245276,117272435,1076145438,242815,553
2015-04-20 19:05,2781004,66461320346,114977255,1096515634,237119,578
2015-04-20 19:10,2731491,61728432122,111210020,1022421328,230249,555
2015-04-20 19:15,2924723,58550965595,118428335,965888699,244207,494
2015-04-20 19:20,2927651,60161573939,97426349,992382458,200884,617
2015-04-20 19:25,2801348,55927323982,83715873,926353585,173328,668
2015-04-20 19:30,3272555,56688162207,91667142,935079821,189007,618
2015-04-20 19:35,2781427,61140493861,109313936,1010599203,225858,559
2015-04-20 19:40,2840617,64309829179,103261875,1062965794,213349,622
2015-04-20 19:45,2823229,56392632983,100111952,930318196,206445,563
2015-04-20 19:50,2986826,56863297463,115852888,939961070,239383,490
2015-04-20 19:55,2933095,58660746648,134272621,968214811,277026,436
2015-04-20 02:00,2544946,43121544838,61522309,712792570,127119,700
2015-04-20 02:05,2385418,41158300165,67697845,678958592,139595,607
2015-04-20 02:10,2473545,44316502063,88684046,732594983,183254,499
2015-04-20 02:15,2449442,41729800964,67830860,689837143,140164,615
2015-04-20 02:20,2465417,41807576038,73301476,689657848,151147,570
2015-04-20 02:25,2455307,42617083037,72237947,704584918,149288,589
2015-04-20 02:30,2558622,44461008336,71229408,734961032,147181,624
2015-04-20 02:35,2385612,43244054889,65221061,714901840,134777,663
2015-04-20 02:40,2481658,43440792744,87134117,718158722,180061,498
2015-04-20 02:45,2478013,39746101860,65145786,657017375,134610,610
2015-04-20 02:50,2514697,41492682473,80139415,687390292,165954,517
2015-04-20 02:55,2450011,39260687871,72536924,650349214,150195,541
2015-04-20 20:00,2984012,59304913430,106108188,980272832,219237,558
2015-04-20 20:05,2947226,60070468372,110412824,992937231,228134,544
2015-04-20 20:10,3032869,64169151636,130408367,1060767676,269469,492
2015-04-20 20:15,3178356,60643486799,111545462,1010931178,232433,543
2015-04-20 20:20,2798486,60882714583,106941137,1006452707,220980,569
2015-04-20 20:25,2786465,69702135609,116958266,1154864499,242228,595
2015-04-20 20:30,2911603,62903899429,121498281,1041882218,251548,517
2015-04-20 20:35,2791386,58595627605,99687386,966573646,205551,587
2015-04-20 20:40,3063496,66513301777,105845175,1097244269,218260,628
2015-04-20 20:45,2938387,58484785658,93033872,968758290,192629,628
2015-04-20 20:50,2839718,65776922890,123705867,1089788723,256194,531
2015-04-20 20:55,2883400,69571077514,122325461,1152339841,253267,568
2015-04-20 21:00,3102536,64178184891,106117734,1060930156,219279,604
2015-04-20 21:05,3056425,72935941054,117237511,1205694737,242254,622
2015-04-20 21:10,3018711,69643020074,112791166,1152069281,233230,617
2015-04-20 21:15,3208340,69905009397,120197505,1155466637,248344,581
2015-04-20 21:20,2951651,69128602954,123884697,1145027513,256499,558
2015-04-20 21:25,3114120,68213255510,117661567,1125199581,242608,579
2015-04-20 21:30,3226640,65902914688,110854993,1087103215,228576,594
2015-04-20 21:35,3172850,74172524620,117622112,1223592990,242545,630
2015-04-20 21:40,3001691,68322184572,108957348,1129369309,225133,627
2015-04-20 21:45,3122265,67218042243,113405662,1108755784,233827,592
2015-04-20 21:50,2990720,67954908553,111108163,1123309822,229580,611
2015-04-20 21:55,3222462,69560378897,103937232,1152179333,215198,669
2015-04-20 22:00,3197161,76801669312,124307171,1272122112,257373,617
2015-04-20 22:05,3320551,66940264245,104738442,1113411772,217763,639
2015-04-20 22:10,3230240,73703451409,124605083,1218505729,257504,591
2015-04-20 22:15,3166755,69288756346,94736045,1145287630,195738,731
2015-04-20 22:20,3020934,73879776890,116174717,1218776219,239563,635
2015-04-20 22:25,3098881,69206864370,113243143,1146646691,234532,611
2015-04-20 22:30,3095072,65414893726,105506213,1081340684,218008,620
2015-04-20 22:35,3146604,71472790322,130407021,1181387962,269440,548
2015-04-20 22:40,3071168,68047461831,109320135,1125023393,225922,622
2015-04-20 22:45,3064395,64693660693,98604367,1069312287,203727,656
2015-04-20 22:50,3029917,69806207862,132007176,1156205694,273305,528
2015-04-20 22:55,3026355,70228496140,111561985,1160825573,230504,629
2015-04-20 23:00,3173126,72854506115,103528895,1204413254,213939,703
2015-04-20 23:05,3125621,72885158440,112920239,1207555109,233856,645
2015-04-20 23:10,3062910,64776647934,112481824,1070792377,232423,575
2015-04-20 23:15,3112088,64344217387,91774333,1063690227,189643,701
2015-04-20 23:20,2992988,66618368947,100973899,1101139165,208625,659
2015-04-20 23:25,3001672,66012101842,115708969,1089012098,238608,570
2015-04-20 23:30,2983703,65750048218,121007451,1086809093,250022,543
2015-04-20 23:35,2907249,62769514992,100715272,1035486599,207683,623
2015-04-20 23:40,2824928,59943968794,112032442,992973838,231977,535
2015-04-20 23:45,2917016,60052931644,118844906,992630949,245552,505
2015-04-20 23:50,2847096,57558776183,112080912,953518326,232091,513
2015-04-20 23:55,2805953,57789581193,100870529,955333909,208439,572
2015-04-20 03:00,2535077,37551933239,55979711,620856021,115690,670
2015-04-20 03:05,2413700,41269398105,67928154,680834816,140079,607
2015-04-20 03:10,2486364,43762304520,88216601,724863994,182648,496
2015-04-20 03:15,2463478,41116415169,85082573,680019022,175896,483
2015-04-20 03:20,2369862,40938886393,80795274,676819842,166967,506
2015-04-20 03:25,2465877,38727547620,60753515,640122108,125523,637
2015-04-20 03:30,2398603,38699183995,54768720,639763001,113177,706
2015-04-20 03:35,2409047,38705526767,57769124,639902238,119384,670
2015-04-20 03:40,2475731,37251475247,65381232,615837561,135109,569
2015-04-20 03:45,2570738,35479655752,52711620,586474519,108914,673
2015-04-20 03:50,2505090,35834644178,50746118,592423225,104867,706
2015-04-20 03:55,2400339,37959403619,67034399,628757122,138794,566
2015-04-20 04:00,2456834,36848739889,52156481,609253864,107793,706
2015-04-20 04:05,2461895,37513900743,51077135,620111880,105539,734
2015-04-20 04:10,2450784,38785229284,47570167,641263659,98313,815
2015-04-20 04:15,2461293,41060352380,49188580,678850417,101654,834
2015-04-20 04:20,2519732,37281300090,47998587,616298783,99183,776
2015-04-20 04:25,2484500,37561946245,56604362,622171088,117198,663
2015-04-20 04:30,2570134,38242586999,57683104,634867401,119700,662
2015-04-20 04:35,2568593,36105714985,51922009,598067602,107506,695
2015-04-20 04:40,2605985,35028840448,50270270,580196242,104080,696
2015-04-20 04:45,2513874,34299200226,45053521,567089448,93112,761
2015-04-20 04:50,2449748,33933052388,45473548,562270959,94187,746
2015-04-20 04:55,2487037,33218538435,44826288,549109862,92623,741
2015-04-20 05:00,2589010,35705791349,46889801,590324730,96903,761
2015-04-20 05:05,2592065,34680798630,47399474,572231389,97761,731
2015-04-20 05:10,2618662,33800214610,47509515,558859052,98191,711
2015-04-20 05:15,2695393,37848495555,95307769,626931731,197337,397
2015-04-20 05:20,2682436,39833068556,74744960,659797852,154760,532
2015-04-20 05:25,2632977,37237419694,54257415,615568306,112115,686
2015-04-20 05:30,2702447,37189068510,56350051,613467145,116193,659
2015-04-20 05:35,2656242,37462576908,61291781,618101266,126407,611
2015-04-20 05:40,2649884,37374998583,58761630,617956256,121445,636
2015-04-20 05:45,2750028,37654067210,59348436,622488025,122641,634
2015-04-20 05:50,2707406,36234158970,55693289,599093674,115103,650
2015-04-20 05:55,2826415,38179126501,57982624,631099059,119806,658
2015-04-20 06:00,2904968,43602226670,64323075,719247577,132631,677
2015-04-20 06:05,3086609,41962691181,78766306,692229474,162419,532
2015-04-20 06:10,2889859,41256853932,67419913,683363143,139589,611
2015-04-20 06:15,3055039,40952874729,63179081,678370281,130817,648
2015-04-20 06:20,3207710,45418226547,78888669,750804460,163012,575
2015-04-20 06:25,3240162,45124371154,64643677,746296826,133640,698
2015-04-20 06:30,3198875,50519854332,83046205,837312113,172050,608
2015-04-20 06:35,3193132,50002836753,79358314,826657134,163995,630
2015-04-20 06:40,3242174,47990467198,68403807,793421021,141364,701
2015-04-20 06:45,3641798,52621948926,72701964,868024915,149906,723
2015-04-20 06:50,3430039,52989876143,74050854,876090174,153036,715
2015-04-20 06:55,3478625,53985315673,76350053,892479692,157776,707
2015-04-20 07:00,3809378,61288430695,85463852,1015204954,176956,717
2015-04-20 07:05,3603223,55910030843,85734570,932375790,178717,652
2015-04-20 07:10,3747198,58020339868,91799364,959069365,189679,632
2015-04-20 07:15,3750025,57117407456,86373276,946085149,178834,661
2015-04-20 07:20,3853578,63141392923,91671200,1046069236,189840,688
2015-04-20 07:25,3894837,65234659704,92605092,1080553898,191740,704
2015-04-20 07:30,4086435,65756565236,90486382,1086952748,186966,726
2015-04-20 07:35,4106353,73579881429,106012914,1226459113,220883,694
2015-04-20 07:40,4121735,76456713170,113423764,1266466040,234850,674
2015-04-20 07:45,4153058,72266770671,93562439,1194553779,193320,772
2015-04-20 07:50,4369392,81085766231,108349430,1340432307,223891,748
2015-04-20 07:55,4434440,90412082733,118387390,1494482521,244613,763
2015-04-20 08:00,4808862,90768872575,117410775,1503919485,243167,773
2015-04-20 08:05,4762568,97728913108,136540940,1615487447,282132,715
2015-04-20 08:10,5052146,101035018249,130914511,1670138329,270506,771
2015-04-20 08:15,4908643,102792968394,135497226,1714680763,282527,758
2015-04-20 08:20,5097193,106112892375,144489659,1754022705,298547,734
2015-04-20 08:25,5274601,109019095018,138711248,1805740420,287193,785
2015-04-20 08:30,5271560,111156402454,144633878,1837709772,298897,768
2015-04-20 08:35,5440613,111910825986,154777496,1846062151,319147,723
2015-04-20 08:40,5533513,116484787407,151582208,2102485406,341996,768
2015-04-20 08:45,5697396,130320854258,170913966,2227783073,365213,762
2015-04-20 08:50,5638851,133435122642,182665456,2631551524,450306,730
2015-04-20 08:55,5647488,120439841016,154553914,1995040403,320015,779
2015-04-20 09:00,5886850,137310795404,190177637,2265209909,392168,722
2015-04-20 09:05,6050203,135197815562,180453695,2281853370,380709,749
2015-04-20 09:10,6359154,139507184909,196689538,2768528412,487914,709
2015-04-20 09:15,6572573,146858741348,212995808,2453006530,444713,689
2015-04-20 09:20,6466579,145152270463,194548341,2436176537,408152,746
2015-04-20 09:25,6504363,157188500738,191842713,2626061654,400626,819
2015-04-20 09:30,6647624,149158255713,173847202,2528057824,368313,857
2015-04-20 09:35,6515849,153965642377,185137180,2710638856,407428,831
2015-04-20 09:40,6765758,153884395391,183380033,3203380552,477173,839
2015-04-20 09:45,6692731,147235655863,169687150,3348243413,482350,867
2015-04-20 09:50,6850421,153129371387,172237886,3733121352,524870,889
2015-04-20 09:55,6838678,168820267617,184776074,3826139335,523470,913
2015-04-21 00:00,2905936,56961481693,96651501,939689019,199306,589
2015-04-21 00:05,2862588,55689576723,87490805,920595386,180787,636
2015-04-21 00:10,2935078,54553541681,96208706,901908958,198821,567
2015-04-21 00:15,3095703,55059774436,90582220,910347882,187208,607
2015-04-21 00:20,2828634,55344797106,89985064,914858082,185933,615
2015-04-21 00:25,2754436,61059305493,151532094,1009240548,313081,402
2015-04-21 00:30,2808237,55978097310,130791451,927186891,270793,427
2015-04-21 00:35,2777318,58305886259,89373837,961825903,184291,652
2015-04-21 00:40,2810500,50551636090,76402634,839069602,158518,661
2015-04-21 00:45,2701541,48244876990,86034474,799131661,178135,560
2015-04-21 00:50,2679398,48519178030,91946032,802062685,189993,527
2015-04-21 00:55,2599545,46930538240,85448105,775948649,176599,549
2015-04-21 01:00,2714347,50268299443,76908173,830918751,158908,653
2015-04-21 01:05,2645331,50717097962,72325064,840090407,149751,701
2015-04-21 01:10,2718428,44677345701,68210441,738534137,140943,654
2015-04-21 01:15,2746404,44344185886,59844516,733084435,123666,740
2015-04-21 01:20,2882567,49242520749,82581291,814016782,170641,596
2015-04-21 01:25,2577265,47504416636,72628705,785229416,150065,654
2015-04-21 01:30,2680753,42576505367,60702499,703954785,125455,701
2015-04-21 01:35,2558365,47476448726,64066245,784744417,132369,741
2015-04-21 01:40,2557402,53675599894,92857638,887214662,191857,578
2015-04-21 01:45,2529717,46168335603,74512632,763141366,153957,619
2015-04-21 01:50,2593076,47071287577,62689959,778147137,129542,750
2015-04-21 01:55,2568470,44332198544,69515059,734378030,143942,637
2015-04-21 10:00,6743000,156826239102,180952329,3800546821,548152,866
2015-04-21 10:05,6768739,165791904995,188631510,4035916173,573988,878
2015-04-21 10:10,6893611,168687197990,190651551,4051474637,572375,884
2015-04-21 10:15,6900928,148501877635,166374474,3611196455,505726,892
2015-04-21 10:20,7097138,187695840629,214199321,3377715324,481832,876
2015-04-21 10:25,7120895,152443263760,168964361,3846469109,532916,902
2015-04-21 10:30,6882885,170934131527,197464399,3249018865,469161,865
2015-04-21 10:35,6790779,161123175701,194487328,3160866135,476924,828
2015-04-21 10:40,7048145,170512293153,191496702,3912806763,549292,890
2015-04-21 10:45,6892062,188968815798,202072481,3182478588,425395,935
2015-04-21 10:50,7062603,169817130802,186067522,3970194533,543764,912
2015-04-21 10:55,6776500,167626559694,184646191,3810473953,524670,907
2015-04-21 11:00,6984243,168197359323,182351699,4008528607,543232,922
2015-04-21 11:05,6684784,170284251719,189707715,3464256958,482425,897
2015-04-21 11:10,6768193,156382934586,173632647,3660338620,508011,900
2015-04-21 11:15,6663251,160448470197,179153055,3233959828,451370,895
2015-04-21 11:20,6514907,173038079845,187134043,3597399836,486306,924
2015-04-21 11:25,6669349,175255916100,191429132,3395034333,463542,915
2015-04-21 11:30,6584231,164731981381,177774259,3730681705,503256,926
2015-04-21 11:35,6352538,158976104690,174819863,3189145339,438372,909
2015-04-21 11:40,6304785,166520989171,182507073,3182991571,436070,912
2015-04-21 11:45,6291718,161880568422,172140079,3859514186,513014,940
2015-04-21 11:50,6296863,172365485184,179724910,3668160475,478097,959
2015-04-21 11:55,6314602,164786969120,174396668,3162548646,418371,944
2015-04-21 12:00,6170071,167305264916,179669804,3111331966,417659,931
2015-04-21 12:05,6281747,161294438140,171320770,3202081288,425141,941
2015-04-21 12:10,5955503,151631603939,161097628,2532686162,336349,941
2015-04-21 12:15,6061947,161948864353,169644840,2705754289,354291,954
2015-04-21 12:20,6060043,162671212032,176700127,2793711954,379330,920
2015-04-21 12:25,6151506,160107023153,169621451,3502698242,463855,943
2015-04-21 12:30,6279028,155188609620,161883919,2592639747,338061,958
2015-04-21 12:35,6428521,164796935873,173817479,2746644208,362123,948
2015-04-21 12:40,6222460,162185902674,172898101,2775272816,369822,938
2015-04-21 12:45,6647739,178382953143,193079485,3337005259,451491,923
2015-04-21 12:50,6517609,167191848558,174479985,3777578539,492781,958
2015-04-21 12:55,6872219,160760666546,173953718,3689688871,499061,924
2015-04-21 13:00,6309257,177286714367,199859475,3302820124,465418,887
2015-04-21 13:05,6579930,172543368154,183400842,3877978185,515250,940
2015-04-21 13:10,6607968,183624398494,208829243,4404453003,626127,879
2015-04-21 13:15,6513414,169282417705,180993289,4252966430,568398,935
2015-04-21 13:20,6441481,166709186741,183549694,3867715789,532302,908
2015-04-21 13:25,6558794,168992111333,176847021,3849675924,503576,955
2015-04-21 13:30,6616629,176317708298,189493485,3006577114,403906,930
2015-04-21 13:35,6554853,181489013096,197206906,3031214009,411716,920
2015-04-21 13:40,6428761,169171317761,185280120,3887766918,532245,913
2015-04-21 13:45,6770987,182138800217,200044748,3611437753,495809,910
2015-04-21 13:50,6607024,186902628816,207182796,3568580679,494474,902
2015-04-21 13:55,6777803,175130989336,190948320,4218270461,574906,917
2015-04-21 14:00,6337615,153065374871,164303592,3996902414,536294,931
